,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,y
0,0.0,0.8844129843215158,2.6509431094723368e-08,0.12357184935813927,0.7898459016453362,0.003779979422688484,0.23683423328568057,0.6605552895466417,-0.0013290641363710165,0.30837586044333126,0.5917985847513537,-0.010075707919895649,0.3684393703109707,0.5501580367080118,-0.018273090943694115,0.20590736514277114,0.44130597076298056,-0.009924002923071384,0.381508099571125,0.22177521048716792,-0.018103085458278656,0.4623758283522047,0.1217076828044731,-0.021183039993047714,0.5225955914432832,0.03894195360601481,-0.023550977930426598,0.1848120338668356,0.4554564012405356,-0.020264089107513428,0.33403004187892016,0.21908872351662972,-0.03386776149272919,0.4091106708344381,0.11555891721782292,-0.03821831941604614,0.4530972903628055,0.026002955135667593,-0.04028847813606262,0.18334233667717778,0.5318750765283278,-0.0296841599047184,0.40616248959903667,0.4179741969322877,-0.04430219531059265,0.4312382666818463,0.5626024565821672,-0.04074922949075699,0.3956954338147257,0.6570173963737909,-0.03516942635178566,0.2109091874603159,0.6540245676492142,-0.03860589489340782,0.4028043824253709,0.5931050489507167,-0.04679197818040848,0.4230722210803554,0.6822845373485653,-0.04096176475286484,0.37976218947059576,0.7529798074867092,-0.03490249067544937,0.6155027151107788,0.7674153447151184,3.159312882416998e-07,0.5833731889724731,0.7312442660331726,0.012463108636438847,0.5652647018432617,0.6942973136901855,0.011762239970266819,0.5529776811599731,0.6720451712608337,0.005907122511416674,0.5412249565124512,0.6617978811264038,-0.000603521999437362,0.5755404233932495,0.64674311876297,0.002598411403596401,0.5597958564758301,0.5893599390983582,-0.007448820862919092,0.5527846813201904,0.5514140725135803,-0.01441244501620531,0.5482541918754578,0.5165910720825195,-0.019138846546411514,0.5785582661628723,0.6472820043563843,-0.010430047288537025,0.5564910769462585,0.5876163244247437,-0.022673722356557846,0.5454936027526855,0.5454506874084473,-0.030108237639069557,0.5393593311309814,0.5064981579780579,-0.03506745025515556,0.5773565769195557,0.6658350229263306,-0.02244080789387226,0.5419631600379944,0.6319872140884399,-0.03372645005583763,0.5322940349578857,0.6637167930603027,-0.03267496079206467,0.5329504609107971,0.6894153952598572,-0.0294394139200449,0.5722895264625549,0.6979808807373047,-0.03365079686045647,0.5427003502845764,0.6734841465950012,-0.04142071306705475,0.535260796546936,0.6953022480010986,-0.039338432252407074,0.5355652570724487,0.7191544771194458,-0.03623560443520546,key_1
1,0.0,1.0,1.603206953859626e-07,0.24381548389418597,0.9554058089266865,0.00623355433344841,0.3562606332271164,0.829178239767877,0.004794024862349033,0.4341533692274383,0.7446795468065671,-0.0012103625340387225,0.5167379305314209,0.69598869849225,-0.006812100764364004,0.24216892389855102,0.5478988232704435,6.772676715627313e-05,0.3855127099533294,0.3445450581213101,-0.009002805687487125,0.46414668817965343,0.20058016821302338,-0.014490680769085884,0.5143201380865967,0.08038415652699689,-0.01868920959532261,0.2256795252489624,0.5455647758529653,-0.011745190247893333,0.3720527108162739,0.2804971437408195,-0.027604088187217712,0.48080461253502327,0.12446077978360139,-0.03600507229566574,0.5504794469261085,0.00032739821514567364,-0.040241457521915436,0.23011962616316115,0.6042969970849948,-0.022829698398709297,0.43967737485321723,0.41900562892732734,-0.038981106132268906,0.4960473853265771,0.5415591399597184,-0.03673357516527176,0.48033521717081523,0.6361296236870984,-0.030976276844739914,0.27455836494077124,0.7116360112030561,-0.033570487052202225,0.45998598005437324,0.5952661468852356,-0.04290260747075081,0.4968132001870616,0.6768723578847939,-0.038050949573516846,0.47054331255752563,0.7594916457727782,-0.03218252956867218,0.5966295599937439,0.7506289482116699,2.411062496321392e-07,0.5704883933067322,0.7147650718688965,0.006834021769464016,0.5514118075370789,0.6803088784217834,0.004004001151770353,0.5394942164421082,0.6591984629631042,-0.002194558037444949,0.5281002521514893,0.6500933766365051,-0.00902815256267786,0.5603964924812317,0.6351361870765686,-0.0059120324440300465,0.5427822470664978,0.5797854065895081,-0.017927125096321106,0.5356433391571045,0.5467371940612793,-0.026416432112455368,0.5309128761291504,0.5152616500854492,-0.03213666006922722,0.5649735331535339,0.6387395262718201,-0.0156620554625988,0.5405279397964478,0.5815226435661316,-0.027853937819600105,0.534118115901947,0.5461798906326294,-0.033388711512088776,0.5313352346420288,0.5125859379768372,-0.03697126358747482,0.5660614371299744,0.6589128971099854,-0.024664955213665962,0.5306165218353271,0.6293961405754089,-0.03682346269488335,0.5253596305847168,0.664436936378479,-0.03403216227889061,0.5294578671455383,0.6916154623031616,-0.029352957382798195,0.5640174746513367,0.6926290392875671,-0.03317127376794815,0.5341921448707581,0.6728308200836182,-0.04233758524060249,0.5285347104072571,0.6971707344055176,-0.03913469240069389,0.530238151550293,0.720659077167511,-0.034874364733695984,key_1
2,0.0,0.9073035421580066,6.782157502271957e-09,0.17710082135066774,0.8101905142853073,0.003349535632878542,0.28419319824700295,0.6660821427426888,0.0001091029989765957,0.3359788292076133,0.5833746583122554,-0.0063582006841897964,0.3755809377026083,0.5297989695065572,-0.012398487888276577,0.2749109926161723,0.40223973868528407,-0.0028275814838707447,0.3772328139406541,0.19995537139662603,-0.01132543571293354,0.4237436634598479,0.09594651214408392,-0.017364805564284325,0.4604554807540667,0.002605788187425891,-0.021571069955825806,0.24380649776051652,0.41334656365688677,-0.01211165264248848,0.38035621854617957,0.17593212654108145,-0.021710265427827835,0.4556770497293502,0.07677069325075458,-0.026356784626841545,0.5088178492413872,0.0,-0.029362933710217476,0.22543385377607292,0.4910266833944801,-0.021273251622915268,0.43404475580484864,0.4124209949092532,-0.03246038779616356,0.4666184163921251,0.5577227068197491,-0.031195789575576782,0.4472101503561772,0.6617723964966546,-0.028044380247592926,0.22748954385967676,0.6163027338580359,-0.030193230137228966,0.4007162330606392,0.5672535248881614,-0.035435643047094345,0.41306533692270225,0.6542375214982866,-0.03015034645795822,0.37765533198676215,0.7262317672570857,-0.02523197792470455,0.6083051562309265,0.7785113453865051,2.8040895472258853e-07,0.5831570029258728,0.741775631904602,0.007202336098998785,0.5641628503799438,0.7079134583473206,0.005816005636006594,0.5503374934196472,0.6908363103866577,0.0006740720709785819,0.535539448261261,0.6835384368896484,-0.005149860866367817,0.5676531195640564,0.6651573777198792,-0.0010447974782437086,0.5469308495521545,0.6111335754394531,-0.011754118837416172,0.537294328212738,0.5731464624404907,-0.01900177262723446,0.5312855243682861,0.538637638092041,-0.02356652542948723,0.5686299204826355,0.6658672094345093,-0.010927028022706509,0.5431686639785767,0.6053026914596558,-0.022294551134109497,0.5319966673851013,0.5682257413864136,-0.028712240979075432,0.5259806513786316,0.5336301922798157,-0.03243465721607208,0.5670938491821289,0.6824288368225098,-0.02020452916622162,0.5329801440238953,0.6493409872055054,-0.03262060880661011,0.5237345695495605,0.6808536648750305,-0.03185511380434036,0.524360179901123,0.7064926028251648,-0.02800673246383667,0.5625045299530029,0.7134822010993958,-0.02889479324221611,0.5348131656646729,0.6893149018287659,-0.038374949246644974,0.5284484028816223,0.7110094428062439,-0.03602059930562973,0.5289669036865234,0.7341375946998596,-0.03187691792845726,key_1
3,0.0,1.0,1.029631420124133e-07,0.13856543394815124,0.8565964558471346,0.008372302167117596,0.25102883502358286,0.7014174035367926,0.006635713391005993,0.33373503648967406,0.6254042396981554,0.00010133015894098207,0.41665099895627644,0.5818903375326727,-0.006573179736733437,0.2450559311853834,0.5181497299241801,-0.000851054850500077,0.3963228815307675,0.3033485997550871,-0.009841162711381912,0.4722075820877927,0.1673543150028935,-0.014857391826808453,0.5253384987657231,0.05064301137989377,-0.018361438065767288,0.24680048415765815,0.5332566792128561,-0.013830384239554405,0.3944512930688421,0.2565915796698368,-0.02562786266207695,0.49073525092558057,0.11469758040402349,-0.030693726614117622,0.5513907337264997,0.0008018091537808315,-0.03326137363910675,0.25862027262832366,0.6016547261658434,-0.026104751974344254,0.48200943721245515,0.4136831515193892,-0.03880700841546059,0.50988203992573,0.5368616002877865,-0.03494375944137573,0.4726474297671592,0.6294712475745619,-0.028887946158647537,0.3016369285054427,0.7162580031409942,-0.0379478745162487,0.48768396009256315,0.5822123492410184,-0.04522920027375221,0.5070051434129049,0.661505892354246,-0.03920347988605499,0.4684558683790373,0.7410915460886158,-0.032759662717580795,0.5916998386383057,0.7575997114181519,1.9521843341863132e-07,0.5733212232589722,0.708499550819397,0.006115120369940996,0.5553588271141052,0.6703415513038635,0.0039422898553311825,0.5423457026481628,0.653218150138855,-0.0018614795990288258,0.5306748747825623,0.6467994451522827,-0.008914745412766933,0.5570738315582275,0.6370152235031128,-0.003441066248342395,0.5391635894775391,0.5854550004005432,-0.013579113408923149,0.5308024287223816,0.557098388671875,-0.0199460219591856,0.5262652039527893,0.5299254655838013,-0.023864557966589928,0.558563768863678,0.6470499038696289,-0.012668360956013203,0.53532874584198,0.5957861542701721,-0.024919386953115463,0.5268948674201965,0.5652062296867371,-0.03136402368545532,0.523445188999176,0.5379868149757385,-0.03492521494626999,0.5591800808906555,0.6714588403701782,-0.021148422732949257,0.5301592946052551,0.6512030959129333,-0.03351026400923729,0.5256063938140869,0.682052493095398,-0.033315952867269516,0.5283228158950806,0.705316960811615,-0.030051756650209427,0.5584390759468079,0.7069221138954163,-0.028900181874632835,0.5333688259124756,0.6912476420402527,-0.03734591603279114,0.5298283100128174,0.7120373845100403,-0.034581415355205536,0.5309424996376038,0.7322462797164917,-0.030537007376551628,key_1
4,0.0,0.9295957947192831,1.2692582629370008e-07,0.05424164116033509,0.7431053133822672,0.006569117773324251,0.16667955221825653,0.585942237186016,0.0028336821123957634,0.3018788193304456,0.5497116208091617,-0.005123445298522711,0.4280234269918768,0.550109436332467,-0.013272176496684551,0.24250431577721057,0.43260387309240045,-0.003934529609978199,0.44713517120132173,0.23548208075803378,-0.013850797899067402,0.5535235805594094,0.1249279113795501,-0.018896404653787613,0.626188030205145,0.032895637421542626,-0.022122586145997047,0.2685679033265905,0.46732476720379174,-0.015478402376174927,0.46997913599728874,0.23888377411787495,-0.029895560815930367,0.5850631745056714,0.10991642908925943,-0.035346828401088715,0.6572859851092447,0.0,-0.03741699457168579,0.30015568570551043,0.5640436045348004,-0.02632485330104828,0.5576910856695015,0.44836922815387403,-0.04147982597351074,0.5584425074930365,0.5790553339154783,-0.039220187813043594,0.49400715942428064,0.6636551290281293,-0.03358198329806328,0.34985331652916196,0.7110814108465762,-0.03652161359786987,0.5652323106088688,0.6453047143363325,-0.044640734791755676,0.53793594645259,0.7208217139078777,-0.039149608463048935,0.4536925048453204,0.785113397191373,-0.03293950483202934,0.6216934323310852,0.7530207633972168,1.889761023221581e-07,0.5877684354782104,0.731456995010376,-0.0037334945518523455,0.5697609186172485,0.6925324201583862,-0.012030155397951603,0.5653102397918701,0.677221417427063,-0.022226430475711823,0.5612332224845886,0.6670061349868774,-0.03322272375226021,0.5949010848999023,0.6222681999206543,-0.015692729502916336,0.5812425017356873,0.5703970789909363,-0.02756115049123764,0.5771525502204895,0.5460494160652161,-0.03593391180038452,0.5768789052963257,0.520657479763031,-0.04172033816576004,0.605572521686554,0.6325808763504028,-0.022477345541119576,0.5893234014511108,0.5756104588508606,-0.03692298009991646,0.5828753113746643,0.544853687286377,-0.044216953217983246,0.5803452134132385,0.5142027735710144,-0.048312798142433167,0.6122298836708069,0.6563279032707214,-0.029006505385041237,0.5834418535232544,0.6348381638526917,-0.0444512702524662,0.5764384865760803,0.668764591217041,-0.04394480586051941,0.5777746438980103,0.6932641267776489,-0.03987647593021393,0.6135768890380859,0.693106472492218,-0.03569469600915909,0.5886586308479309,0.6711624264717102,-0.04609598219394684,0.579849123954773,0.6946321725845337,-0.04172629863023758,0.579639196395874,0.7185798287391663,-0.0362432524561882,key_1
5,0.0,0.8962833427152805,1.9632673797786993e-07,0.06335548838458555,0.7190243038573205,0.00830781739205122,0.17342843378425044,0.5819033004679548,0.005903768353164196,0.27905132610558536,0.5408327829404121,-0.0015605564694851637,0.38891579517306946,0.52416521543104,-0.009014410898089409,0.2048439838164385,0.47625818064049474,0.00031850594677962363,0.3718996073482578,0.2830740004930466,-0.009115606546401978,0.4725246100128326,0.1603721930510312,-0.01408837828785181,0.5383272438917287,0.06232754904429378,-0.017295069992542267,0.23782843548957833,0.4937639713013486,-0.012202945537865162,0.4024309448795399,0.2575889406397389,-0.026173865422606468,0.5118187748071914,0.11781616393052173,-0.033514492213726044,0.5806730929105257,0.0025076384869885354,-0.036992233246564865,0.27502504700309943,0.5564465842022072,-0.023886235430836678,0.5021887883219147,0.38298382833541406,-0.03734595328569412,0.5218154067846469,0.4921778289866574,-0.03406244516372681,0.4813569293866362,0.5679806665972359,-0.027588993310928345,0.33789878026424053,0.6602243230167069,-0.03505059331655502,0.5292480783086558,0.5375866731527341,-0.04177481681108475,0.5394787665363512,0.6061118002924003,-0.03557004779577255,0.4912316304213439,0.6745749670313541,-0.028518225997686386,0.6522135138511658,0.7799360156059265,2.4765736839071906e-07,0.6149109601974487,0.7540645599365234,0.0014884077245369554,0.5963031649589539,0.7111471891403198,-0.002186457859352231,0.5879428386688232,0.6874926686286926,-0.009175349958240986,0.585771381855011,0.6816454529762268,-0.016422493383288383,0.615712583065033,0.6401573419570923,-0.0039881449192762375,0.6012584567070007,0.5919363498687744,-0.014184617437422276,0.5956584811210632,0.5553121566772461,-0.022541064769029617,0.5943384766578674,0.5242567658424377,-0.02953163906931877,0.6271260380744934,0.6429761052131653,-0.013902426697313786,0.6081304550170898,0.5839189887046814,-0.02927616983652115,0.5986320972442627,0.5432789325714111,-0.04035511985421181,0.5962273478507996,0.5086577534675598,-0.04729384928941727,0.6332763433456421,0.6629647016525269,-0.02329401858150959,0.6025598049163818,0.6259269714355469,-0.036933090537786484,0.5949058532714844,0.6577469706535339,-0.031828057020902634,0.5979852080345154,0.6790176033973694,-0.024742070585489273,0.6342451572418213,0.6969540119171143,-0.0331001877784729,0.6053335070610046,0.6638545393943787,-0.041587233543395996,0.6000449657440186,0.6869124174118042,-0.035008326172828674,0.6029649376869202,0.7109500169754028,-0.02791465073823929,key_1
6,0.0,0.9460370366718055,4.669427511316826e-08,0.26335734288768947,0.875277804257066,-0.0008063142304308712,0.4009214092750254,0.7405044359199398,-0.0067796423099935055,0.45459046415598753,0.6452440093806074,-0.015458471141755581,0.4664077966783848,0.5792985289568365,-0.02368638478219509,0.3155485004614916,0.40706457671427215,-0.005463032983243465,0.45011652522127427,0.22319897316363702,-0.015644432976841927,0.501686664635579,0.11871425828713458,-0.02315475232899189,0.5352207458738379,0.017263887230128876,-0.028431516140699387,0.2515555245770972,0.4150862792606788,-0.013713765889406204,0.42138263105293156,0.18631569861432362,-0.02675659768283367,0.4933526099288707,0.08755513626972204,-0.033852461725473404,0.5388951407914722,0.0,-0.03805805370211601,0.20304168488837074,0.49548811189526326,-0.022084882482886314,0.46806399499947726,0.43637538353879435,-0.03729808330535889,0.4828919839866353,0.6204253072845314,-0.036529358476400375,0.4427432274282271,0.7414900741627036,-0.0326944999396801,0.1842906239074004,0.6275928549505981,-0.03045056387782097,0.39874559728029124,0.5714533549988696,-0.03935053572058678,0.415817750731585,0.6882383384301398,-0.0347876250743866,0.37842760090701927,0.7766496992257212,-0.02977161295711994,0.5725654363632202,0.7304166555404663,2.4722677949284844e-07,0.556606650352478,0.6959508061408997,0.005959002301096916,0.5419285297393799,0.6641648411750793,0.0026757793966680765,0.5270220041275024,0.6446312069892883,-0.004134064540266991,0.5116243958473206,0.636353611946106,-0.011371457949280739,0.5445075631141663,0.626348614692688,-0.0036962004378437996,0.5263547301292419,0.5687739253044128,-0.013010668568313122,0.5185527205467224,0.5331054925918579,-0.018530821427702904,0.5132766962051392,0.5013232827186584,-0.022248443216085434,0.5463542342185974,0.6256716847419739,-0.013430021703243256,0.5232809782028198,0.5624903440475464,-0.025654837489128113,0.513468325138092,0.5208535194396973,-0.03201364725828171,0.5078948140144348,0.48675426840782166,-0.03539833053946495,0.5435771942138672,0.6400184631347656,-0.02220621332526207,0.5069881081581116,0.6076192855834961,-0.0341452956199646,0.5001143217086792,0.6413065195083618,-0.030781179666519165,0.502522885799408,0.6670189499855042,-0.025024084374308586,0.5375754833221436,0.665920078754425,-0.030571598559617996,0.5074146389961243,0.6432275772094727,-0.0392298698425293,0.5029027462005615,0.6680678129196167,-0.0352194681763649,0.505133330821991,0.6919053792953491,-0.02985887974500656,key_1
7,0.0,1.0,1.6548474945921043e-07,0.28360016542226746,0.9578489100169589,0.004399551078677177,0.4062351375221544,0.8155878746478148,0.003974975552409887,0.4781042509537152,0.7209996619394888,-6.25028724243748e-06,0.547513807274019,0.6594171985896983,-0.004003348294645548,0.3033832469482036,0.5230881816048951,-0.0010494403541088104,0.443008104910424,0.3346251547308318,-0.009357172064483166,0.5226680072471882,0.20800110714234957,-0.015251551754772663,0.5783597597391538,0.09698177898111685,-0.01946953870356083,0.26260805502899515,0.5301897821851197,-0.011076979339122772,0.4335277572278252,0.27534131646960447,-0.02169794589281082,0.5430918638006896,0.14367758113627008,-0.026940470561385155,0.6118386627503856,0.02244339699790151,-0.029851267114281654,0.24800684862979125,0.5908491609412667,-0.020919552072882652,0.4892702540070011,0.4160257457193175,-0.03471306338906288,0.5358397450212561,0.5370528066361442,-0.03358810022473335,0.5027807663948731,0.6330638556931277,-0.029278824105858803,0.26297476981713364,0.6952502148699562,-0.030493969097733498,0.4733402457872483,0.5764623679938939,-0.038884054869413376,0.5058369284051523,0.6542521651832155,-0.03494473174214363,0.4733585301660406,0.7391992462485418,-0.030213017016649246,0.5687422156333923,0.7019737362861633,3.298019635167293e-07,0.5324115753173828,0.6859718561172485,0.002428211737424135,0.5157498717308044,0.655289888381958,-0.0016839881427586079,0.5066841840744019,0.636518120765686,-0.009101901203393936,0.49874556064605713,0.6220877766609192,-0.01654265820980072,0.5432136654853821,0.5909239649772644,-0.004490951541811228,0.5311027765274048,0.5355414748191833,-0.014016697183251381,0.5248169302940369,0.49668771028518677,-0.020866094157099724,0.5205873250961304,0.46449190378189087,-0.025834854692220688,0.5488530397415161,0.5909973978996277,-0.013119138777256012,0.5308573842048645,0.5304200053215027,-0.026608459651470184,0.5193783044815063,0.48839429020881653,-0.03478967025876045,0.5134058594703674,0.451079785823822,-0.039409756660461426,0.54891437292099,0.6064944267272949,-0.0212282482534647,0.5152048468589783,0.5723189115524292,-0.03450946509838104,0.507270336151123,0.6044291257858276,-0.03147052600979805,0.5097255706787109,0.6295326948165894,-0.02549629658460617,0.544446587562561,0.6348114609718323,-0.029489994049072266,0.5145717263221741,0.6091587543487549,-0.03941155970096588,0.5074004530906677,0.6332864761352539,-0.03577352687716484,0.5094475746154785,0.6589285731315613,-0.03034330904483795,key_1
8,0.0,0.9416564955837694,1.4038707085717306e-08,0.23537371382555408,0.883808505941193,0.0038193045184016228,0.3359762095758644,0.7413746659559509,-4.659833575715311e-05,0.3782255820491786,0.6371850683836149,-0.007606492377817631,0.4174893940822207,0.5659059850321833,-0.015267938375473022,0.2649687984800333,0.46972549220779497,-0.006146002560853958,0.3969629956759497,0.26495737217673343,-0.016737302765250206,0.45947742172495426,0.1453499175467449,-0.023840703070163727,0.5060628081553613,0.03917120449852146,-0.028759637847542763,0.22043518555379835,0.4790676929855874,-0.016650492325425148,0.37905705877535917,0.22027961414811165,-0.029856327921152115,0.4637699125887144,0.10147322680139054,-0.03569914773106575,0.5168845881013638,0.0,-0.039012469351291656,0.20236485099734922,0.5447135439622074,-0.026734614744782448,0.4448293224361959,0.3831221888581084,-0.041944120079278946,0.47592585067536086,0.5158442080942518,-0.04005618393421173,0.4454869130596301,0.6196090787177413,-0.035351209342479706,0.21850799948267338,0.6552951029050001,-0.036489102989435196,0.42006488860047675,0.5415310040032083,-0.0451284684240818,0.4393206602061345,0.62180282925047,-0.040147505700588226,0.4051614263280886,0.7005563004580263,-0.034818001091480255,0.5898045897483826,0.6932446956634521,2.937818237569445e-07,0.5505077242851257,0.6736360192298889,0.005167002324014902,0.5356656312942505,0.6377624273300171,0.003681344212964177,0.5296798348426819,0.614877462387085,-0.0015814220532774925,0.5248722434043884,0.5975844264030457,-0.006574045866727829,0.5573051571846008,0.570385217666626,0.002761030802503228,0.5436811447143555,0.5214775204658508,-0.005705245770514011,0.5367639660835266,0.48387300968170166,-0.012391156516969204,0.532723069190979,0.45284056663513184,-0.017116136848926544,0.5613778233528137,0.568894624710083,-0.00644562067463994,0.5380756855010986,0.5105704069137573,-0.01689072512090206,0.526430606842041,0.46869122982025146,-0.023182356730103493,0.5212637782096863,0.4335132837295532,-0.02666468359529972,0.560582160949707,0.5822510719299316,-0.015550215728580952,0.5243950486183167,0.5503638982772827,-0.026769200339913368,0.5186655521392822,0.5806958079338074,-0.022705545648932457,0.522581934928894,0.6046530604362488,-0.01623748056590557,0.555724024772644,0.6080712080001831,-0.02479708008468151,0.5251635313034058,0.5826241374015808,-0.0327860563993454,0.5209646821022034,0.6067712903022766,-0.027722477912902832,0.5243294835090637,0.6324718594551086,-0.02139114774763584,key_1
9,0.0,1.0,1.1845081360206677e-07,0.2281249392826481,0.9235670153453457,0.007202713750302792,0.3320523351012803,0.7713302008345913,0.006390067748725414,0.3905948581717389,0.6574559447761851,0.0013912913855165243,0.4521476808266826,0.5695775454583334,-0.00335826282389462,0.26303066431775474,0.5363145249121589,1.029319355438929e-05,0.41879717404630257,0.3590807203534685,-0.008364223875105381,0.5026709229485862,0.2580538375104715,-0.013016661629080772,0.5472384734179166,0.17103088613679387,-0.015634486451745033,0.24294413662007347,0.539663341178009,-0.011096417903900146,0.40696564406725017,0.27263673872672234,-0.023075401782989502,0.5156682260839822,0.12491220493549264,-0.027267448604106903,0.5807017143057234,0.0,-0.028654398396611214,0.2389700458217174,0.5956836711884625,-0.02168159745633602,0.47688256885160885,0.40676411621476716,-0.03462420776486397,0.5214684813157096,0.5103822052094386,-0.03140271455049515,0.4957787695627304,0.5958657646555889,-0.02538563497364521,0.2704378076034458,0.7009707584595768,-0.031708210706710815,0.4801309338334059,0.567557021613873,-0.03705432265996933,0.5050327879038011,0.6339214576317306,-0.030299730598926544,0.47293431295287136,0.7096730305762786,-0.02365974150598049,0.5920707583427429,0.6824957132339478,2.7017375714422087e-07,0.5586649775505066,0.6649495363235474,0.0009384926524944603,0.5418456792831421,0.6281495094299316,-0.0030066787730902433,0.5331953763961792,0.6015669107437134,-0.008881463669240475,0.5254558324813843,0.5824325680732727,-0.015081004239618778,0.5644820928573608,0.5623827576637268,-0.010071578435599804,0.5486900210380554,0.5105237364768982,-0.0204450823366642,0.5395402908325195,0.47336632013320923,-0.027250083163380623,0.5337849259376526,0.4409194588661194,-0.031563155353069305,0.5708991289138794,0.5633528828620911,-0.016728997230529785,0.5505884289741516,0.5055486559867859,-0.02914959192276001,0.5401170253753662,0.4665337800979614,-0.03502368554472923,0.5330362915992737,0.4307015836238861,-0.0376264713704586,0.5733480453491211,0.5785415768623352,-0.022654637694358826,0.5414286255836487,0.5509036183357239,-0.036126576364040375,0.5339581966400146,0.5802199244499207,-0.03447602689266205,0.5351168513298035,0.6039304137229919,-0.029227782040834427,0.5715928077697754,0.6084250807762146,-0.02839452214539051,0.542653501033783,0.5843653082847595,-0.03808637335896492,0.5359640717506409,0.6084794402122498,-0.0344347283244133,0.5370006561279297,0.634932279586792,-0.028868986293673515,key_1
